0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,7,-1,-1,0.0
0.995,0.55,0.6625,0.5,0.5625,0.5125,0.5,0.55,0.575,0.4875,0.4625,0.525,0.4125,0.45,0.5375,0.4125,0.4625,0.35,0.4625,0.4,0.45,0.4625,0.5375,0.575,0.5375,0.575,0.5875,0.525,0.4375,0.4,0.55,0.4875,0.4875,0.5,0.425,0.475,0.4375,0.4875,0.4875,0.4375,0.5625,0.55,0.525,0.575,0.4375,0.525,0.45,0.425,0.4125,0.5875,0.475,0.525,0.5,0.5625,0.475,0.6,0.425,0.525,0.6125,0.5875,0.5375,0.525,0.5375,0.4875,0.525,0.4875,0.55,0.5,0.475,0.5625,0.575,0.6125,0.5625,0.475,0.5625,0.55,0.5375,0.5375,0.525,0.475,0.6125,0.4875,0.4375,0.5625,0.525,0.5625,0.45,0.5125,0.45,0.525,0.4625,0.4875,0.5,0.4875,0.475,0.5375,0.5125,0.4875,0.5,0.475,0.575,0.4875,0.475,0.5375,0.525,0.575,0.5625,0.4625,0.4375,0.525,0.5375,0.4375,0.475,0.5,0.5875,0.5,0.4625,0.475,0.4625,0.45,0.5,0.5125,0.4,0.5875,0.475,0.5375,0.475,0.55,0.5375,0.5,0.4375,0.4625,0.5375,0.5375,0.45,0.4875,0.6125,0.4875,0.5375,0.4625,0.5375,0.5,0.45,0.4875,0.575,0.55,0.55,0.475,0.525,0.425,0.4625,0.4125,0.5625,0.4375,0.5125,0.575,0.4625,0.425,0.425,0.475,0.525,0.5625,0.5625,0.475,0.425,0.425,0.3875,0.575,0.425,0.5375,0.45,0.425,0.5875,0.5125,0.4375,0.575,0.4875,0.5375,0.375,0.5125,0.4625,0.475,0.55,0.5125,0.4625,0.45,0.45,0.4375,0.575,0.45,0.5,0.525,0.5625,0.4375,0.4875,0.525,0.575,0.4875,0.575,0.425,10,0,3,1.2125
0.995,0.995,0.995,0.5625,0.5375,0.5,0.65,0.4625,0.675,0.5,0.425,0.4875,0.4,0.4625,0.5875,0.425,0.4,0.375,0.425,0.375,0.4625,0.5125,0.525,0.525,0.5,0.55,0.65,0.5125,0.45,0.5375,0.525,0.45,0.5625,0.425,0.4625,0.4875,0.375,0.55,0.525,0.475,0.65,0.525,0.5,0.5125,0.45,0.6,0.5125,0.375,0.3625,0.5875,0.4,0.5125,0.5125,0.5875,0.5,0.6375,0.3375,0.5,0.6375,0.6125,0.4875,0.475,0.5,0.475,0.525,0.5,0.4875,0.4125,0.525,0.5,0.6375,0.6,0.55,0.4875,0.5375,0.5125,0.425,0.4625,0.5125,0.4875,0.525,0.4,0.4875,0.5625,0.55,0.575,0.375,0.425,0.475,0.5375,0.35,0.475,0.45,0.425,0.4125,0.6375,0.625,0.575,0.4875,0.525,0.6125,0.5375,0.5375,0.55,0.6375,0.5875,0.475,0.4375,0.4375,0.5125,0.5375,0.4125,0.4875,0.425,0.5125,0.5,0.5,0.425,0.5375,0.425,0.55,0.45,0.4375,0.575,0.5,0.5125,0.4375,0.4,0.4625,0.4625,0.4625,0.4625,0.55,0.4375,0.4625,0.475,0.5875,0.5625,0.5875,0.525,0.55,0.525,0.375,0.325,0.5625,0.4875,0.5625,0.525,0.5625,0.525,0.5125,0.375,0.625,0.4375,0.4875,0.5,0.4375,0.425,0.4375,0.5375,0.475,0.5,0.525,0.4375,0.4875,0.4625,0.375,0.5,0.425,0.525,0.4125,0.3625,0.65,0.4125,0.475,0.6125,0.475,0.55,0.2875,0.45,0.45,0.475,0.5375,0.4625,0.55,0.3625,0.425,0.3625,0.525,0.375,0.6125,0.6125,0.5375,0.3,0.4625,0.525,0.625,0.3875,0.575,0.425,10,2,6,1.6
0.995,0.995,0.995,0.995,0.975,0.5125,0.65,0.4125,0.675,0.5125,0.3875,0.475,0.475,0.4375,0.675,0.4875,0.3875,0.3,0.4125,0.4375,0.45,0.525,0.65,0.5875,0.475,0.4875,0.7125,0.5375,0.5,0.5875,0.6375,0.3375,0.5375,0.3125,0.45,0.4625,0.3,0.5375,0.4875,0.4125,0.7125,0.6,0.525,0.575,0.4125,0.55,0.4625,0.4,0.375,0.625,0.3375,0.5125,0.4125,0.6125,0.45,0.6,0.375,0.4875,0.6,0.6625,0.4375,0.4625,0.4875,0.4875,0.525,0.5125,0.55,0.4125,0.575,0.5375,0.575,0.5875,0.5,0.4875,0.55,0.4875,0.3625,0.55,0.475,0.5,0.575,0.4375,0.4125,0.625,0.5375,0.5375,0.3875,0.45,0.4875,0.4875,0.3625,0.55,0.4625,0.3625,0.475,0.55,0.65,0.5375,0.4,0.55,0.6,0.525,0.5125,0.55,0.7,0.625,0.375,0.4125,0.4125,0.5375,0.525,0.4,0.4625,0.4,0.55,0.625,0.55,0.3875,0.575,0.4375,0.5,0.375,0.45,0.525,0.45,0.5125,0.4125,0.3,0.45,0.4375,0.4875,0.45,0.55,0.4375,0.425,0.45,0.5875,0.5875,0.5875,0.5875,0.525,0.5,0.4625,0.425,0.5375,0.4125,0.5125,0.575,0.5875,0.45,0.5125,0.425,0.6,0.4375,0.525,0.475,0.35,0.4625,0.425,0.575,0.4625,0.4625,0.4875,0.4,0.4875,0.4625,0.3,0.5375,0.4625,0.4125,0.4375,0.3,0.725,0.3875,0.3875,0.4875,0.575,0.6125,0.3,0.5125,0.4,0.5125,0.5875,0.5,0.5875,0.45,0.4375,0.3,0.5,0.3875,0.6625,0.6125,0.5125,0.275,0.5375,0.5375,0.6625,0.3375,0.6125,0.3875,13,3,5,0.975
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.4,0.7125,0.5875,0.4125,0.4875,0.5,0.4,0.7,0.5625,0.4125,0.3125,0.375,0.3875,0.4125,0.575,0.6375,0.65,0.475,0.5,0.7625,0.625,0.3875,0.675,0.6125,0.4375,0.6,0.3125,0.5125,0.3375,0.25,0.5625,0.5375,0.375,0.725,0.675,0.5875,0.5875,0.4125,0.5875,0.4625,0.4625,0.5,0.55,0.3375,0.5375,0.425,0.5375,0.45,0.525,0.5375,0.45,0.5625,0.7375,0.45,0.4625,0.5625,0.5,0.5875,0.5,0.625,0.425,0.4625,0.55,0.6,0.55,0.5125,0.4125,0.5625,0.45,0.3625,0.575,0.3875,0.4375,0.5125,0.4125,0.4375,0.6,0.525,0.55,0.4375,0.525,0.4875,0.5625,0.4125,0.4125,0.45,0.3625,0.45,0.55,0.725,0.55,0.4,0.4375,0.5375,0.45,0.4625,0.65,0.65,0.6375,0.4125,0.35,0.4,0.575,0.5,0.5375,0.4875,0.4625,0.5625,0.675,0.4625,0.3625,0.55,0.5,0.4875,0.3125,0.5,0.5,0.45,0.5,0.3875,0.275,0.4375,0.3875,0.475,0.45,0.5,0.475,0.45,0.3625,0.625,0.6375,0.5125,0.625,0.475,0.5125,0.5,0.3875,0.5375,0.4125,0.4875,0.55,0.475,0.375,0.525,0.3875,0.7,0.35,0.55,0.5125,0.3125,0.475,0.475,0.7125,0.4125,0.4125,0.5125,0.4,0.4875,0.45,0.2875,0.575,0.525,0.425,0.5,0.2375,0.75,0.3625,0.375,0.575,0.6375,0.6125,0.2125,0.55,0.35,0.5125,0.55,0.5125,0.55,0.4125,0.4,0.2375,0.45,0.4,0.65,0.6,0.5125,0.1625,0.55,0.525,0.625,0.4125,0.55,0.525,16,6,10,1.7000000000000002
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.575,0.475,0.3875,0.4375,0.35,0.7125,0.675,0.45,0.2375,0.3375,0.4625,0.4,0.6125,0.625,0.725,0.5,0.475,0.75,0.55,0.3875,0.625,0.525,0.475,0.65,0.375,0.475,0.3375,0.275,0.5125,0.4875,0.3375,0.7,0.6125,0.55,0.675,0.4625,0.65,0.55,0.45,0.5,0.5,0.3125,0.4875,0.4125,0.475,0.375,0.55,0.6,0.4,0.6875,0.7875,0.4125,0.525,0.5875,0.475,0.5875,0.55,0.6625,0.425,0.4625,0.525,0.6375,0.5625,0.45,0.3875,0.5125,0.4875,0.35,0.5875,0.4875,0.4875,0.5625,0.3875,0.375,0.6625,0.5,0.4625,0.5625,0.5,0.525,0.5875,0.4375,0.4375,0.4375,0.4,0.5,0.525,0.75,0.6125,0.425,0.2875,0.5125,0.375,0.4125,0.625,0.6375,0.6375,0.5125,0.3125,0.3125,0.6,0.5375,0.5,0.5625,0.425,0.5875,0.7,0.4625,0.4,0.55,0.525,0.475,0.3125,0.4625,0.5625,0.4625,0.6,0.4125,0.275,0.4375,0.375,0.45,0.475,0.575,0.4375,0.4875,0.2875,0.6375,0.6125,0.5625,0.5875,0.5,0.525,0.5,0.3625,0.5875,0.3,0.4875,0.575,0.4375,0.3875,0.4875,0.3625,0.6875,0.3625,0.5375,0.625,0.275,0.45,0.55,0.6875,0.4375,0.4625,0.6375,0.475,0.4625,0.4,0.3375,0.4875,0.5625,0.45,0.55,0.1625,0.65,0.375,0.4625,0.55,0.6875,0.725,0.1375,0.5,0.3625,0.45,0.7125,0.5125,0.575,0.35,0.45,0.2375,0.5625,0.45,0.6125,0.6125,0.6125,0.15,0.5125,0.575,0.6125,0.375,0.625,0.5625,16,8,14,2.2249999999999996
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.975,0.375,0.45,0.3125,0.7,0.625,0.5,0.175,0.4,0.4875,0.3625,0.6625,0.6625,0.7375,0.5125,0.35,0.825,0.55,0.4875,0.65,0.55,0.45,0.5875,0.3125,0.55,0.3125,0.2375,0.425,0.525,0.3375,0.725,0.5,0.6375,0.65,0.475,0.7375,0.5625,0.525,0.425,0.5125,0.2875,0.5125,0.3625,0.5125,0.3625,0.575,0.625,0.4375,0.625,0.775,0.425,0.5125,0.5625,0.4875,0.5625,0.5375,0.6875,0.3875,0.45,0.5,0.7125,0.475,0.425,0.425,0.6125,0.5125,0.275,0.65,0.4875,0.525,0.5375,0.325,0.4375,0.6,0.4625,0.6,0.5875,0.5375,0.5625,0.6875,0.4375,0.425,0.45,0.4,0.5,0.525,0.7,0.6125,0.4375,0.225,0.475,0.4,0.3875,0.6,0.575,0.7125,0.6125,0.3375,0.3125,0.5125,0.4875,0.5125,0.575,0.4,0.6,0.725,0.5125,0.375,0.5,0.5125,0.4625,0.3875,0.3875,0.475,0.45,0.5375,0.35,0.2875,0.3625,0.4125,0.3625,0.4875,0.55,0.3625,0.5375,0.325,0.425,0.5375,0.6125,0.5125,0.5375,0.4875,0.4,0.35,0.525,0.35,0.475,0.575,0.475,0.3375,0.4875,0.4125,0.725,0.3625,0.575,0.6125,0.2625,0.325,0.6625,0.725,0.5375,0.425,0.65,0.475,0.525,0.3625,0.375,0.4625,0.5375,0.4625,0.5,0.2,0.6125,0.4125,0.375,0.5625,0.65,0.7,0.0875,0.4625,0.3375,0.4,0.7625,0.5625,0.5625,0.3875,0.45,0.175,0.525,0.525,0.6125,0.625,0.55,0.125,0.4875,0.5375,0.6375,0.375,0.6625,0.5875,17,9,11,0.975
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.5125,0.2625,0.8375,0.575,0.475,0.1875,0.35,0.4625,0.45,0.725,0.675,0.7375,0.5,0.3375,0.8375,0.6,0.525,0.7,0.4875,0.4,0.55,0.3,0.525,0.425,0.2625,0.4375,0.6125,0.4125,0.6625,0.525,0.65,0.7125,0.45,0.6625,0.5,0.525,0.4375,0.4875,0.2,0.625,0.3875,0.4875,0.3375,0.55,0.6,0.3875,0.775,0.775,0.4875,0.45,0.55,0.525,0.5875,0.4875,0.725,0.375,0.4375,0.45,0.725,0.475,0.45,0.4375,0.65,0.5625,0.225,0.675,0.3625,0.55,0.475,0.3625,0.4625,0.55,0.45,0.575,0.6375,0.525,0.5375,0.7125,0.375,0.5375,0.475,0.4125,0.3625,0.475,0.7,0.525,0.3875,0.2625,0.45,0.4,0.325,0.65,0.525,0.8,0.675,0.3,0.275,0.6,0.4875,0.5375,0.525,0.375,0.4875,0.7,0.475,0.3375,0.5375,0.55,0.5,0.3875,0.4125,0.4875,0.45,0.5125,0.3875,0.3375,0.3375,0.4375,0.4,0.4875,0.5125,0.4125,0.6,0.3375,0.3625,0.5875,0.5625,0.575,0.45,0.4875,0.375,0.375,0.475,0.25,0.4875,0.525,0.35,0.325,0.45,0.3875,0.7125,0.4625,0.525,0.675,0.1625,0.2375,0.6625,0.7375,0.5375,0.4125,0.675,0.5125,0.65,0.3875,0.375,0.475,0.425,0.45,0.5875,0.1375,0.6625,0.4875,0.3625,0.5,0.625,0.75,0.05,0.4,0.3375,0.375,0.7125,0.575,0.4875,0.375,0.525,0.1625,0.475,0.45,0.7375,0.55,0.55,0.1625,0.5,0.55,0.625,0.45,0.575,0.625,17,11,14,0.7749999999999999
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.425,0.9375,0.8625,0.5125,0.15,0.35,0.4375,0.4625,0.75,0.7375,0.7375,0.5,0.3125,0.8625,0.525,0.575,0.675,0.55,0.4125,0.4625,0.225,0.475,0.5,0.2625,0.475,0.6,0.4,0.65,0.525,0.6375,0.6125,0.275,0.7375,0.475,0.55,0.45,0.5375,0.2,0.5875,0.375,0.475,0.4,0.6,0.55,0.35,0.7375,0.75,0.4875,0.4125,0.55,0.5125,0.7,0.525,0.675,0.375,0.4875,0.3875,0.775,0.4625,0.5,0.4875,0.625,0.575,0.1875,0.6875,0.3,0.55,0.4125,0.3375,0.4875,0.4375,0.425,0.65,0.6125,0.55,0.575,0.7125,0.35,0.575,0.4625,0.425,0.3625,0.3875,0.75,0.5375,0.4625,0.275,0.4375,0.475,0.275,0.675,0.5875,0.7375,0.725,0.2625,0.2625,0.5625,0.4875,0.55,0.45,0.3,0.4375,0.7,0.3875,0.3,0.6,0.575,0.4,0.375,0.35,0.4875,0.475,0.525,0.35,0.3625,0.3125,0.5,0.4625,0.5625,0.475,0.4,0.525,0.3,0.3875,0.6125,0.625,0.7125,0.4875,0.4125,0.3125,0.4,0.4875,0.1625,0.525,0.45,0.25,0.2875,0.375,0.325,0.675,0.4375,0.5625,0.7,0.2125,0.175,0.5875,0.8,0.55,0.4,0.7,0.475,0.675,0.3875,0.3625,0.3375,0.5375,0.4625,0.5625,0.1,0.65,0.55,0.3375,0.5875,0.6,0.8125,0.0625,0.4625,0.4125,0.3625,0.7375,0.5125,0.5,0.4625,0.5625,0.0875,0.4625,0.5125,0.7875,0.6125,0.5375,0.1625,0.5125,0.5625,0.65,0.5,0.5875,0.575,23,12,14,0.425
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.975,0.4875,0.15,0.325,0.4875,0.5,0.775,0.7125,0.775,0.5125,0.375,0.875,0.5375,0.5875,0.675,0.6125,0.4,0.525,0.1875,0.475,0.55,0.275,0.425,0.65,0.3625,0.6625,0.525,0.6875,0.525,0.3625,0.775,0.4875,0.5875,0.4625,0.5,0.1875,0.5125,0.425,0.5125,0.475,0.625,0.5,0.4,0.8,0.75,0.4375,0.425,0.55,0.5375,0.725,0.4375,0.5125,0.375,0.425,0.45,0.8375,0.45,0.45,0.5125,0.5125,0.55,0.1625,0.7125,0.3,0.45,0.3875,0.35,0.475,0.45,0.325,0.5875,0.625,0.5,0.5875,0.725,0.425,0.625,0.4125,0.325,0.4,0.475,0.7375,0.5375,0.45,0.225,0.4,0.4625,0.2375,0.7375,0.5625,0.725,0.725,0.125,0.2875,0.4875,0.4625,0.5125,0.45,0.275,0.45,0.6375,0.325,0.375,0.6125,0.55,0.375,0.3375,0.4375,0.6,0.4,0.5875,0.3375,0.3625,0.175,0.5375,0.475,0.5375,0.45,0.3375,0.5375,0.35,0.35,0.5875,0.6875,0.75,0.525,0.4625,0.275,0.45,0.5625,0.125,0.575,0.4375,0.1875,0.2375,0.325,0.4375,0.6375,0.4625,0.525,0.7125,0.2125,0.1875,0.5375,0.7625,0.5625,0.4375,0.7,0.5,0.75,0.4,0.4125,0.3625,0.6125,0.475,0.625,0.1125,0.65,0.6,0.3,0.5375,0.5375,0.8875,0.025,0.525,0.4375,0.4,0.75,0.5375,0.4375,0.4625,0.6625,0.0625,0.5375,0.5,0.7875,0.6875,0.475,0.15,0.4875,0.525,0.7,0.525,0.5875,0.5625,23,14,16,0.975
