50, 84, 3250, 125, 26
50, 85, 3875, 125, 31
50, 88, 3875, 125, 31
50, 86, 4250, 125, 34
50, 87, 3875, 125, 31
50, 90, 3000, 125, 24
50, 92, 3500, 125, 28
50, 91, 3875, 125, 31
50, 89, 4250, 125, 34
50, 93, 3500, 125, 28
50, 96, 4500, 125, 36
50, 95, 4500, 125, 36
50, 94, 4500, 125, 36
50, 100, 3875, 125, 31
50, 98, 4000, 125, 32
50, 97, 4375, 125, 35
50, 99, 4625, 125, 37
100, 2, 16250, 250, 65
100, 1, 16000, 250, 64
100, 4, 17000, 250, 68
100, 3, 17500, 250, 70
100, 5, 15000, 250, 60
100, 6, 17250, 250, 69
100, 8, 16000, 250, 64
100, 7, 17250, 250, 69
100, 9, 14000, 250, 56
100, 11, 14500, 250, 58
100, 12, 15250, 250, 61
100, 10, 17500, 250, 70
100, 14, 14500, 250, 58
100, 13, 17000, 250, 68
100, 16, 16250, 250, 65
100, 15, 17750, 250, 71
100, 17, 17500, 250, 70
100, 19, 15000, 250, 60
100, 18, 17250, 250, 69
100, 20, 16000, 250, 64
100, 21, 13750, 250, 55
100, 23, 17750, 250, 71
100, 22, 17250, 250, 69
100, 24, 16000, 250, 64
100, 25, 14750, 250, 59
100, 27, 14250, 250, 57
100, 26, 15000, 250, 60
100, 28, 15000, 250, 60
100, 29, 16000, 250, 64
100, 30, 15750, 250, 63
100, 31, 17000, 250, 68
100, 32, 15750, 250, 63
100, 33, 14000, 250, 56
100, 34, 16750, 250, 67
100, 35, 17000, 250, 68
100, 37, 15250, 250, 61
100, 36, 17500, 250, 70
100, 38, 16250, 250, 65
100, 39, 16250, 250, 65
100, 40, 17250, 250, 69
100, 41, 15250, 250, 61
100, 43, 15750, 250, 63
100, 42, 16500, 250, 66
100, 44, 13750, 250, 55
100, 45, 17000, 250, 68
100, 46, 16750, 250, 67
100, 47, 18250, 250, 73
100, 48, 16250, 250, 65
100, 49, 15500, 250, 62
100, 50, 17250, 250, 69
100, 51, 16750, 250, 67
100, 52, 15000, 250, 60
100, 53, 15500, 250, 62
100, 54, 14000, 250, 56
100, 55, 17000, 250, 68
100, 56, 15750, 250, 63
100, 57, 15500, 250, 62
100, 58, 16500, 250, 66
100, 60, 16500, 250, 66
100, 59, 16000, 250, 64
100, 61, 17250, 250, 69
100, 62, 15500, 250, 62
100, 63, 15000, 250, 60
100, 64, 15500, 250, 62
100, 65, 16250, 250, 65
100, 67, 14000, 250, 56
100, 66, 18000, 250, 72
100, 68, 17250, 250, 69
100, 69, 15750, 250, 63
100, 70, 15750, 250, 63
100, 71, 16750, 250, 67
100, 72, 15250, 250, 61
100, 73, 14750, 250, 59
100, 74, 15500, 250, 62
100, 76, 15000, 250, 60
100, 75, 17250, 250, 69
100, 77, 16250, 250, 65
100, 78, 16000, 250, 64
100, 79, 14750, 250, 59
100, 80, 15250, 250, 61
100, 81, 17250, 250, 69
100, 82, 16250, 250, 65
100, 84, 15500, 250, 62
100, 83, 18750, 250, 75
100, 86, 15000, 250, 60
100, 85, 15000, 250, 60
100, 87, 16750, 250, 67
100, 88, 15500, 250, 62
100, 90, 14250, 250, 57
100, 89, 15000, 250, 60
100, 91, 15000, 250, 60
100, 92, 16250, 250, 65
100, 93, 16000, 250, 64
100, 94, 17500, 250, 70
100, 95, 16750, 250, 67
100, 96, 19500, 250, 78
100, 98, 15000, 250, 60
100, 97, 17250, 250, 69
100, 99, 16250, 250, 65
100, 100, 15750, 250, 63
150, 4, 33750, 375, 90
150, 1, 39000, 375, 104
150, 2, 39750, 375, 106
150, 3, 38250, 375, 102
150, 6, 33750, 375, 90
150, 5, 37875, 375, 101
150, 8, 34875, 375, 93
150, 7, 36000, 375, 96
150, 12, 33000, 375, 88
150, 10, 36375, 375, 97
150, 11, 36375, 375, 97
150, 9, 41625, 375, 111
150, 13, 36000, 375, 96
150, 14, 39750, 375, 106
150, 15, 38250, 375, 102
150, 16, 38625, 375, 103
150, 17, 36750, 375, 98
150, 19, 32250, 375, 86
150, 18, 35625, 375, 95
150, 20, 39375, 375, 105
150, 21, 35625, 375, 95
150, 22, 37125, 375, 99
150, 23, 36750, 375, 98
150, 24, 39750, 375, 106
150, 26, 33750, 375, 90
150, 25, 38625, 375, 103
150, 27, 40125, 375, 107
150, 28, 35625, 375, 95
150, 29, 37500, 375, 100
150, 30, 37500, 375, 100
150, 31, 41625, 375, 111
150, 32, 37125, 375, 99
150, 33, 37500, 375, 100
150, 34, 40500, 375, 108
150, 36, 35250, 375, 94
150, 35, 37500, 375, 100
150, 37, 36750, 375, 98
150, 38, 36000, 375, 96
150, 40, 35250, 375, 94
150, 39, 38625, 375, 103
150, 41, 39375, 375, 105
150, 42, 36375, 375, 97
150, 43, 36000, 375, 96
150, 44, 37500, 375, 100
150, 45, 33750, 375, 90
150, 46, 36375, 375, 97
150, 48, 30000, 375, 80
150, 47, 34875, 375, 93
150, 49, 37875, 375, 101
150, 50, 35250, 375, 94
150, 51, 34125, 375, 91
150, 52, 33375, 375, 89
150, 53, 35250, 375, 94
150, 54, 37500, 375, 100
150, 55, 37875, 375, 101
150, 56, 36000, 375, 96
150, 57, 36750, 375, 98
150, 58, 32250, 375, 86
150, 60, 35250, 375, 94
150, 59, 40875, 375, 109
150, 61, 34125, 375, 91
150, 63, 37500, 375, 100
150, 62, 42000, 375, 112
150, 64, 39375, 375, 105
150, 65, 39000, 375, 104
150, 67, 34875, 375, 93
150, 66, 37875, 375, 101
150, 68, 40125, 375, 107
150, 69, 39000, 375, 104
150, 70, 34875, 375, 93
150, 71, 36750, 375, 98
150, 72, 39000, 375, 104
150, 73, 35250, 375, 94
150, 74, 34500, 375, 92
150, 75, 37125, 375, 99
150, 78, 33750, 375, 90
150, 76, 38250, 375, 102
150, 77, 36000, 375, 96
150, 79, 36750, 375, 98
150, 80, 37875, 375, 101
150, 81, 38250, 375, 102
150, 82, 38625, 375, 103
150, 83, 32625, 375, 87
150, 85, 35625, 375, 95
150, 87, 35250, 375, 94
150, 84, 40500, 375, 108
150, 86, 38250, 375, 102
150, 88, 34875, 375, 93
150, 91, 30375, 375, 81
150, 90, 38250, 375, 102
150, 89, 40875, 375, 109
150, 92, 32625, 375, 87
150, 93, 35625, 375, 95
150, 94, 33750, 375, 90
150, 95, 35625, 375, 95
150, 96, 34125, 375, 91
150, 97, 39750, 375, 106
150, 98, 40875, 375, 109
150, 99, 37500, 375, 100
150, 100, 36000, 375, 96
200, 1, 62500, 500, 125
200, 2, 61500, 500, 123
200, 3, 65500, 500, 131
200, 4, 69000, 500, 138
200, 5, 66500, 500, 133
200, 6, 64500, 500, 129
200, 8, 61000, 500, 122
200, 7, 67500, 500, 135
200, 9, 60500, 500, 121
200, 11, 64000, 500, 128
200, 10, 73500, 500, 147
200, 12, 70500, 500, 141
200, 13, 63500, 500, 127
200, 14, 62000, 500, 124
200, 15, 65500, 500, 131
200, 16, 64000, 500, 128
200, 17, 68000, 500, 136
200, 18, 65500, 500, 131
200, 19, 64000, 500, 128
200, 20, 64000, 500, 128
200, 21, 62500, 500, 125
200, 23, 62000, 500, 124
200, 22, 64000, 500, 128
200, 24, 61000, 500, 122
200, 25, 66500, 500, 133
200, 26, 61500, 500, 123
200, 27, 64500, 500, 129
200, 28, 69000, 500, 138
200, 29, 68500, 500, 137
200, 30, 64500, 500, 129
200, 31, 62500, 500, 125
200, 32, 66000, 500, 132
200, 34, 65000, 500, 130
200, 33, 67500, 500, 135
200, 35, 65500, 500, 131
200, 36, 64000, 500, 128
200, 39, 64500, 500, 129
200, 37, 68000, 500, 136
200, 38, 66500, 500, 133
200, 40, 64500, 500, 129
200, 41, 63000, 500, 126
200, 43, 66000, 500, 132
200, 42, 69500, 500, 139
200, 44, 67500, 500, 135
200, 45, 70500, 500, 141
200, 46, 67500, 500, 135
200, 47, 71500, 500, 143
200, 48, 62000, 500, 124
200, 49, 63000, 500, 126
200, 50, 67500, 500, 135
200, 51, 64000, 500, 128
200, 52, 75000, 500, 150
200, 53, 66500, 500, 133
200, 54, 64000, 500, 128
200, 55, 73000, 500, 146
200, 56, 62000, 500, 124
200, 57, 60500, 500, 121
200, 58, 66500, 500, 133
200, 59, 69000, 500, 138
200, 60, 69000, 500, 138
200, 61, 65500, 500, 131
200, 62, 62500, 500, 125
200, 63, 62000, 500, 124
200, 64, 66000, 500, 132
200, 65, 67000, 500, 134
200, 66, 66500, 500, 133
200, 67, 62500, 500, 125
200, 68, 68000, 500, 136
200, 70, 71500, 500, 143
200, 69, 72000, 500, 144
200, 71, 64000, 500, 128
200, 72, 73500, 500, 147
200, 75, 61500, 500, 123
200, 74, 62500, 500, 125
200, 73, 63500, 500, 127
200, 77, 61000, 500, 122
200, 78, 62500, 500, 125
200, 76, 70000, 500, 140
200, 79, 70000, 500, 140
200, 82, 63000, 500, 126
200, 81, 66500, 500, 133
200, 80, 72000, 500, 144
200, 83, 64500, 500, 129
200, 86, 57500, 500, 115
200, 84, 66000, 500, 132
200, 85, 68000, 500, 136
200, 87, 67000, 500, 134
200, 88, 65500, 500, 131
200, 91, 61500, 500, 123
200, 89, 71500, 500, 143
200, 90, 71000, 500, 142
200, 93, 63500, 500, 127
200, 92, 71500, 500, 143
200, 95, 66500, 500, 133
200, 94, 78000, 500, 156
200, 96, 67000, 500, 134
200, 97, 73000, 500, 146
200, 98, 71500, 500, 143
200, 99, 68000, 500, 136
200, 100, 62500, 500, 125
250, 1, 91875, 625, 147
250, 2, 98750, 625, 158
250, 3, 101875, 625, 163
250, 4, 106250, 625, 170
250, 5, 102500, 625, 164
250, 6, 98750, 625, 158
250, 7, 98750, 625, 158
250, 8, 96875, 625, 155
250, 9, 110625, 625, 177
250, 10, 103125, 625, 165
250, 11, 110625, 625, 177
250, 12, 110000, 625, 176
250, 13, 101875, 625, 163
250, 14, 105000, 625, 168
250, 15, 100000, 625, 160
250, 16, 105000, 625, 168
250, 17, 103125, 625, 165
250, 18, 99375, 625, 159
250, 19, 105625, 625, 169
250, 20, 108750, 625, 174
250, 21, 100000, 625, 160
250, 22, 99375, 625, 159
250, 23, 98750, 625, 158
250, 24, 101250, 625, 162
250, 25, 97500, 625, 156
250, 26, 101250, 625, 162
250, 27, 103125, 625, 165
250, 28, 109375, 625, 175
250, 29, 105625, 625, 169
250, 30, 107500, 625, 172
250, 31, 101875, 625, 163
250, 32, 106250, 625, 170
250, 33, 104375, 625, 167
250, 34, 104375, 625, 167
250, 35, 108750, 625, 174
250, 36, 105000, 625, 168
250, 38, 99375, 625, 159
250, 37, 105000, 625, 168
250, 39, 103125, 625, 165
250, 40, 102500, 625, 164
250, 41, 100625, 625, 161
250, 42, 102500, 625, 164
250, 43, 102500, 625, 164
250, 45, 100000, 625, 160
250, 44, 102500, 625, 164
250, 46, 105625, 625, 169
250, 47, 110000, 625, 176
250, 48, 99375, 625, 159
250, 49, 100000, 625, 160
250, 50, 101875, 625, 163
250, 51, 93750, 625, 150
250, 53, 101875, 625, 163
250, 52, 105000, 625, 168
250, 54, 97500, 625, 156
250, 55, 107500, 625, 172
250, 56, 100000, 625, 160
250, 58, 95625, 625, 153
250, 57, 106875, 625, 171
250, 59, 101250, 625, 162
250, 60, 99375, 625, 159
250, 61, 110000, 625, 176
250, 62, 103750, 625, 166
250, 63, 106875, 625, 171
250, 64, 102500, 625, 164
250, 65, 107500, 625, 172
250, 66, 103750, 625, 166
250, 67, 104375, 625, 167
250, 68, 98125, 625, 157
250, 69, 98125, 625, 157
250, 70, 105000, 625, 168
250, 72, 96875, 625, 155
250, 71, 106250, 625, 170
250, 73, 108750, 625, 174
250, 74, 102500, 625, 164
250, 76, 103750, 625, 166
250, 75, 110625, 625, 177
250, 78, 89375, 625, 143
250, 77, 106250, 625, 170
250, 79, 99375, 625, 159
250, 80, 100000, 625, 160
250, 81, 102500, 625, 164
250, 82, 99375, 625, 159
250, 83, 102500, 625, 164
250, 84, 103125, 625, 165
250, 85, 98125, 625, 157
250, 86, 101250, 625, 162
250, 87, 105625, 625, 169
250, 88, 102500, 625, 164
250, 89, 110625, 625, 177
250, 90, 104375, 625, 167
250, 91, 102500, 625, 164
250, 92, 107500, 625, 172
250, 93, 105000, 625, 168
250, 94, 103125, 625, 165
250, 95, 106875, 625, 171
250, 96, 111250, 625, 178
250, 98, 98125, 625, 157
250, 97, 108750, 625, 174
250, 99, 96250, 625, 154
250, 100, 104375, 625, 167
300, 1, 142500, 750, 190
300, 2, 145500, 750, 194
300, 3, 147750, 750, 197
300, 4, 143250, 750, 191
300, 6, 150000, 750, 200
300, 5, 159750, 750, 213
300, 7, 151500, 750, 202
300, 8, 144750, 750, 193
300, 9, 147750, 750, 197
300, 10, 153750, 750, 205
300, 11, 148500, 750, 198
300, 12, 155250, 750, 207
300, 13, 149250, 750, 199
300, 14, 142500, 750, 190
300, 16, 146250, 750, 195
300, 15, 152250, 750, 203
300, 17, 150000, 750, 200
300, 18, 147750, 750, 197
300, 19, 143250, 750, 191
300, 20, 155250, 750, 207
300, 21, 148500, 750, 198
300, 22, 155250, 750, 207
300, 23, 157500, 750, 210
300, 24, 152250, 750, 203
300, 25, 147750, 750, 197
300, 26, 154500, 750, 206
300, 28, 142500, 750, 190
300, 27, 160500, 750, 214
300, 29, 140250, 750, 187
300, 30, 146250, 750, 195
300, 31, 149250, 750, 199
300, 32, 146250, 750, 195
300, 33, 153000, 750, 204
300, 36, 134250, 750, 179
300, 34, 160500, 750, 214
300, 35, 147000, 750, 196
300, 37, 147000, 750, 196
300, 39, 148500, 750, 198
300, 38, 150000, 750, 200
300, 40, 151500, 750, 202
300, 41, 141750, 750, 189
300, 43, 152250, 750, 203
300, 42, 154500, 750, 206
300, 44, 150000, 750, 200
300, 45, 150000, 750, 200
300, 48, 132750, 750, 177
300, 46, 147000, 750, 196
300, 47, 144750, 750, 193
300, 49, 147750, 750, 197
300, 50, 152250, 750, 203
300, 51, 150000, 750, 200
300, 52, 149250, 750, 199
300, 53, 147000, 750, 196
300, 54, 146250, 750, 195
300, 56, 149250, 750, 199
300, 55, 154500, 750, 206
300, 57, 143250, 750, 191
300, 58, 141000, 750, 188
300, 59, 144750, 750, 193
300, 60, 144000, 750, 192
300, 61, 145500, 750, 194
300, 62, 144000, 750, 192
300, 63, 153000, 750, 204
300, 64, 158250, 750, 211
300, 65, 153000, 750, 204
300, 66, 150750, 750, 201
300, 67, 144000, 750, 192
300, 68, 147750, 750, 197
300, 69, 146250, 750, 195
300, 70, 150000, 750, 200
300, 71, 145500, 750, 194
300, 72, 155250, 750, 207
300, 73, 165000, 750, 220
300, 74, 143250, 750, 191
300, 75, 145500, 750, 194
300, 76, 144750, 750, 193
300, 77, 152250, 750, 203
300, 78, 151500, 750, 202
300, 79, 146250, 750, 195
300, 80, 151500, 750, 202
300, 81, 158250, 750, 211
300, 82, 156000, 750, 208
300, 83, 147000, 750, 196
300, 84, 146250, 750, 195
300, 85, 149250, 750, 199
300, 87, 144750, 750, 193
300, 86, 154500, 750, 206
300, 88, 154500, 750, 206
300, 90, 147000, 750, 196
300, 89, 153750, 750, 205
300, 91, 148500, 750, 198
300, 92, 144750, 750, 193
300, 93, 146250, 750, 195
300, 94, 150000, 750, 200
300, 95, 154500, 750, 206
300, 96, 145500, 750, 194
300, 97, 152250, 750, 203
300, 98, 147750, 750, 197
300, 99, 147750, 750, 197
300, 100, 151500, 750, 202
350, 1, 204750, 875, 234
350, 3, 194250, 875, 222
350, 2, 210000, 875, 240
350, 4, 202125, 875, 231
350, 6, 186375, 875, 213
350, 5, 202125, 875, 231
350, 7, 206500, 875, 236
350, 8, 202125, 875, 231
350, 9, 206500, 875, 236
350, 10, 192500, 875, 220
350, 11, 209125, 875, 239
350, 12, 204750, 875, 234
350, 13, 196000, 875, 224
350, 14, 204750, 875, 234
350, 15, 206500, 875, 236
350, 16, 209125, 875, 239
350, 17, 210000, 875, 240
350, 18, 206500, 875, 236
350, 19, 191625, 875, 219
350, 20, 204750, 875, 234
350, 21, 203000, 875, 232
350, 22, 198625, 875, 227
350, 23, 196000, 875, 224
350, 24, 209125, 875, 239
350, 25, 203000, 875, 232
350, 27, 203875, 875, 233
350, 26, 211750, 875, 242
350, 28, 201250, 875, 230
350, 29, 189875, 875, 217
350, 30, 196000, 875, 224
350, 31, 204750, 875, 234
350, 32, 210875, 875, 241
350, 33, 205625, 875, 235
350, 34, 202125, 875, 231
350, 35, 201250, 875, 230
350, 36, 197750, 875, 226
350, 37, 206500, 875, 236
350, 38, 205625, 875, 235
350, 39, 197750, 875, 226
350, 40, 195125, 875, 223
350, 42, 185500, 875, 212
350, 41, 217000, 875, 248
350, 43, 215250, 875, 246
350, 44, 203000, 875, 232
350, 45, 203000, 875, 232
350, 46, 200375, 875, 229
350, 47, 199500, 875, 228
350, 48, 210875, 875, 241
350, 49, 197750, 875, 226
350, 51, 198625, 875, 227
350, 50, 218750, 875, 250
350, 52, 200375, 875, 229
350, 53, 203000, 875, 232
350, 54, 194250, 875, 222
350, 55, 205625, 875, 235
350, 56, 197750, 875, 226
350, 57, 209125, 875, 239
350, 58, 205625, 875, 235
350, 59, 195125, 875, 223
350, 60, 206500, 875, 236
350, 61, 204750, 875, 234
350, 62, 211750, 875, 242
350, 63, 210000, 875, 240
350, 64, 215250, 875, 246
350, 65, 195125, 875, 223
350, 66, 203000, 875, 232
350, 67, 209125, 875, 239
350, 68, 214375, 875, 245
350, 69, 208250, 875, 238
350, 70, 196000, 875, 224
350, 71, 201250, 875, 230
350, 73, 188125, 875, 215
350, 72, 203000, 875, 232
350, 74, 209125, 875, 239
350, 75, 206500, 875, 236
350, 76, 203000, 875, 232
350, 77, 198625, 875, 227
350, 78, 203000, 875, 232
