1 	 3 	 11 	 7 	 979 
2 	 6 	 55 	 35 	 904 
3 	 8 	 108 	 87 	 797 
4 	 12 	 144 	 132 	 712 
5 	 16 	 191 	 179 	 614 
6 	 18 	 231 	 210 	 541 
7 	 18 	 271 	 252 	 459 
8 	 18 	 301 	 288 	 393 
9 	 18 	 335 	 303 	 344 
10 	 18 	 359 	 324 	 299 
11 	 18 	 381 	 347 	 254 
12 	 18 	 408 	 364 	 210 
13 	 18 	 426 	 381 	 175 
14 	 18 	 434 	 396 	 152 
15 	 18 	 443 	 405 	 134 
16 	 18 	 451 	 414 	 117 
17 	 18 	 458 	 415 	 109 
18 	 18 	 469 	 419 	 94 
19 	 18 	 483 	 426 	 73 
20 	 18 	 487 	 434 	 61 
21 	 18 	 493 	 437 	 52 
22 	 18 	 497 	 442 	 43 
23 	 18 	 500 	 440 	 42 
24 	 18 	 502 	 436 	 44 
25 	 18 	 501 	 437 	 44 
26 	 18 	 499 	 442 	 41 
27 	 18 	 500 	 438 	 44 
28 	 18 	 498 	 439 	 45 
29 	 24 	 494 	 443 	 39 
30 	 24 	 501 	 438 	 37 
31 	 24 	 501 	 438 	 37 
32 	 31 	 492 	 435 	 42 
33 	 31 	 495 	 439 	 35 
34 	 31 	 495 	 435 	 39 
35 	 31 	 499 	 431 	 39 
36 	 31 	 503 	 432 	 34 
37 	 31 	 505 	 428 	 36 
38 	 31 	 505 	 429 	 35 
39 	 31 	 509 	 432 	 28 
40 	 31 	 510 	 430 	 29 
41 	 31 	 510 	 425 	 34 
42 	 31 	 511 	 428 	 30 
43 	 31 	 510 	 426 	 33 
44 	 31 	 518 	 425 	 26 
45 	 31 	 518 	 424 	 27 
46 	 31 	 520 	 424 	 25 
47 	 31 	 522 	 425 	 22 
48 	 31 	 520 	 424 	 25 
49 	 31 	 519 	 422 	 28 
50 	 31 	 520 	 421 	 28 
51 	 31 	 520 	 420 	 29 
52 	 31 	 523 	 422 	 24 
53 	 31 	 529 	 419 	 21 
54 	 31 	 530 	 420 	 19 
55 	 31 	 528 	 419 	 22 
56 	 31 	 528 	 415 	 26 
57 	 31 	 528 	 413 	 28 
58 	 31 	 531 	 414 	 24 
59 	 31 	 532 	 416 	 21 
60 	 31 	 534 	 409 	 26 
61 	 31 	 530 	 408 	 31 
62 	 31 	 534 	 409 	 26 
63 	 31 	 536 	 407 	 26 
64 	 31 	 540 	 407 	 22 
65 	 31 	 539 	 406 	 24 
66 	 31 	 535 	 407 	 27 
67 	 31 	 536 	 408 	 25 
68 	 31 	 538 	 403 	 28 
69 	 31 	 536 	 398 	 35 
70 	 31 	 539 	 396 	 34 
71 	 31 	 534 	 397 	 38 
72 	 31 	 531 	 402 	 36 
73 	 31 	 538 	 402 	 29 
74 	 31 	 543 	 400 	 26 
75 	 31 	 544 	 401 	 24 
76 	 31 	 546 	 401 	 22 
77 	 31 	 546 	 398 	 25 
78 	 31 	 546 	 397 	 26 
79 	 31 	 549 	 396 	 24 
80 	 31 	 547 	 395 	 27 
81 	 31 	 547 	 390 	 32 
82 	 31 	 553 	 388 	 28 
83 	 31 	 549 	 384 	 36 
84 	 31 	 552 	 381 	 36 
85 	 31 	 551 	 383 	 35 
86 	 31 	 560 	 383 	 26 
87 	 31 	 560 	 385 	 24 
88 	 31 	 558 	 388 	 23 
89 	 31 	 559 	 386 	 24 
90 	 31 	 561 	 385 	 23 
91 	 31 	 561 	 385 	 23 
92 	 31 	 563 	 379 	 27 
93 	 31 	 564 	 380 	 25 
94 	 31 	 567 	 381 	 21 
95 	 31 	 567 	 379 	 23 
96 	 31 	 567 	 378 	 24 
97 	 31 	 569 	 378 	 22 
98 	 31 	 568 	 374 	 27 
99 	 31 	 567 	 372 	 30 
100 	 31 	 567 	 370 	 32 
101 	 31 	 567 	 372 	 30 
102 	 31 	 568 	 367 	 34 
103 	 31 	 572 	 368 	 29 
104 	 31 	 573 	 370 	 26 
105 	 31 	 573 	 369 	 27 
106 	 31 	 578 	 366 	 25 
107 	 31 	 576 	 363 	 30 
108 	 31 	 577 	 362 	 30 
109 	 31 	 580 	 362 	 27 
110 	 31 	 577 	 365 	 27 
111 	 31 	 580 	 361 	 28 
112 	 31 	 581 	 359 	 29 
113 	 31 	 588 	 358 	 23 
114 	 31 	 588 	 357 	 24 
115 	 31 	 588 	 356 	 25 
116 	 31 	 591 	 356 	 22 
117 	 31 	 593 	 354 	 22 
118 	 31 	 594 	 352 	 23 
119 	 31 	 591 	 348 	 30 
120 	 31 	 588 	 348 	 33 
121 	 31 	 589 	 346 	 34 
122 	 31 	 591 	 346 	 32 
123 	 31 	 588 	 347 	 34 
124 	 31 	 590 	 346 	 33 
125 	 31 	 596 	 343 	 30 
126 	 31 	 598 	 342 	 29 
