1 	 3 	 0 	 0 	 997 
2 	 5 	 0 	 0 	 995 
3 	 8 	 0 	 1 	 991 
4 	 11 	 0 	 2 	 987 
5 	 14 	 0 	 5 	 981 
6 	 16 	 2 	 7 	 975 
7 	 18 	 6 	 8 	 968 
8 	 19 	 11 	 12 	 958 
9 	 22 	 16 	 18 	 944 
10 	 22 	 20 	 23 	 935 
11 	 26 	 26 	 30 	 918 
12 	 28 	 38 	 36 	 898 
13 	 29 	 42 	 47 	 882 
14 	 29 	 42 	 47 	 882 
15 	 29 	 42 	 47 	 882 
16 	 29 	 42 	 48 	 881 
17 	 29 	 44 	 51 	 876 
18 	 32 	 49 	 62 	 857 
19 	 34 	 54 	 71 	 841 
20 	 35 	 62 	 78 	 825 
21 	 35 	 70 	 81 	 814 
22 	 36 	 89 	 96 	 779 
23 	 36 	 92 	 101 	 771 
24 	 38 	 107 	 110 	 745 
25 	 38 	 107 	 110 	 745 
26 	 38 	 107 	 110 	 745 
27 	 38 	 107 	 110 	 745 
28 	 38 	 107 	 110 	 745 
29 	 38 	 107 	 110 	 745 
30 	 38 	 107 	 110 	 745 
31 	 38 	 107 	 110 	 745 
32 	 38 	 107 	 110 	 745 
33 	 38 	 107 	 110 	 745 
34 	 38 	 107 	 110 	 745 
35 	 38 	 107 	 110 	 745 
36 	 38 	 107 	 110 	 745 
37 	 38 	 107 	 110 	 745 
38 	 38 	 107 	 110 	 745 
39 	 38 	 107 	 110 	 745 
40 	 38 	 107 	 110 	 745 
41 	 38 	 107 	 110 	 745 
42 	 38 	 107 	 110 	 745 
43 	 38 	 107 	 110 	 745 
44 	 38 	 107 	 110 	 745 
45 	 38 	 107 	 110 	 745 
46 	 38 	 107 	 110 	 745 
47 	 38 	 107 	 110 	 745 
48 	 38 	 107 	 110 	 745 
49 	 38 	 107 	 110 	 745 
50 	 38 	 107 	 110 	 745 
51 	 38 	 107 	 110 	 745 
52 	 38 	 108 	 113 	 741 
53 	 38 	 108 	 119 	 735 
54 	 40 	 118 	 132 	 710 
55 	 40 	 119 	 135 	 706 
56 	 40 	 126 	 143 	 691 
57 	 44 	 135 	 147 	 674 
58 	 47 	 139 	 158 	 656 
59 	 47 	 145 	 169 	 639 
60 	 48 	 154 	 174 	 624 
61 	 48 	 154 	 175 	 623 
62 	 48 	 157 	 174 	 621 
63 	 52 	 169 	 180 	 599 
64 	 52 	 169 	 180 	 599 
65 	 52 	 169 	 180 	 599 
66 	 52 	 169 	 180 	 599 
67 	 52 	 169 	 180 	 599 
68 	 52 	 170 	 182 	 596 
69 	 52 	 175 	 188 	 585 
70 	 53 	 192 	 198 	 557 
71 	 54 	 194 	 203 	 549 
72 	 54 	 195 	 203 	 548 
73 	 54 	 196 	 205 	 545 
74 	 55 	 200 	 212 	 533 
75 	 56 	 217 	 215 	 512 
76 	 57 	 223 	 221 	 499 
77 	 57 	 227 	 225 	 491 
78 	 60 	 227 	 226 	 487 
79 	 60 	 227 	 226 	 487 
80 	 60 	 227 	 226 	 487 
81 	 60 	 227 	 226 	 487 
82 	 60 	 228 	 226 	 486 
83 	 60 	 229 	 228 	 483 
84 	 61 	 234 	 240 	 465 
85 	 64 	 243 	 243 	 450 
86 	 67 	 243 	 250 	 440 
87 	 67 	 243 	 250 	 440 
88 	 67 	 243 	 250 	 440 
89 	 67 	 243 	 250 	 440 
90 	 67 	 243 	 250 	 440 
91 	 67 	 243 	 250 	 440 
92 	 67 	 243 	 250 	 440 
93 	 67 	 245 	 251 	 437 
94 	 67 	 249 	 256 	 428 
95 	 70 	 247 	 256 	 427 
96 	 70 	 248 	 256 	 426 
97 	 70 	 250 	 260 	 420 
98 	 71 	 256 	 266 	 407 
99 	 73 	 265 	 273 	 389 
100 	 73 	 265 	 273 	 389 
101 	 73 	 265 	 273 	 389 
102 	 73 	 265 	 273 	 389 
103 	 73 	 265 	 273 	 389 
104 	 73 	 265 	 273 	 389 
105 	 73 	 265 	 273 	 389 
106 	 73 	 265 	 273 	 389 
107 	 73 	 265 	 273 	 389 
108 	 73 	 265 	 273 	 389 
109 	 73 	 265 	 273 	 389 
110 	 73 	 265 	 273 	 389 
111 	 73 	 265 	 273 	 389 
112 	 73 	 265 	 273 	 389 
113 	 73 	 265 	 273 	 389 
114 	 73 	 264 	 272 	 391 
115 	 73 	 265 	 271 	 391 
116 	 74 	 265 	 274 	 387 
117 	 80 	 272 	 275 	 373 
118 	 80 	 271 	 275 	 374 
119 	 80 	 274 	 277 	 369 
120 	 80 	 284 	 284 	 352 
121 	 83 	 288 	 283 	 346 
122 	 83 	 288 	 283 	 346 
123 	 83 	 288 	 283 	 346 
124 	 83 	 290 	 283 	 344 
125 	 83 	 295 	 287 	 335 
126 	 84 	 296 	 288 	 332 
127 	 84 	 296 	 288 	 332 
128 	 84 	 296 	 288 	 332 
129 	 84 	 296 	 288 	 332 
130 	 84 	 296 	 288 	 332 
131 	 84 	 296 	 288 	 332 
132 	 84 	 296 	 288 	 332 
133 	 84 	 296 	 288 	 332 
134 	 84 	 296 	 289 	 331 
135 	 84 	 295 	 291 	 330 
136 	 84 	 301 	 300 	 315 
137 	 86 	 303 	 302 	 309 
138 	 86 	 303 	 302 	 309 
139 	 86 	 303 	 302 	 309 
140 	 86 	 303 	 302 	 309 
141 	 86 	 303 	 302 	 309 
142 	 86 	 303 	 302 	 309 
143 	 86 	 303 	 302 	 309 
144 	 86 	 303 	 302 	 309 
145 	 86 	 303 	 302 	 309 
146 	 86 	 303 	 302 	 309 
147 	 86 	 303 	 302 	 309 
148 	 86 	 303 	 302 	 309 
149 	 86 	 303 	 302 	 309 
150 	 86 	 303 	 302 	 309 
151 	 86 	 303 	 302 	 309 
152 	 86 	 303 	 302 	 309 
153 	 86 	 301 	 302 	 311 
154 	 86 	 300 	 304 	 310 
155 	 88 	 295 	 306 	 311 
156 	 88 	 295 	 306 	 311 
157 	 88 	 295 	 306 	 311 
158 	 88 	 295 	 306 	 311 
159 	 88 	 295 	 306 	 311 
160 	 88 	 295 	 306 	 311 
161 	 88 	 295 	 306 	 311 
162 	 88 	 295 	 306 	 311 
163 	 88 	 295 	 306 	 311 
164 	 88 	 295 	 306 	 311 
165 	 88 	 295 	 306 	 311 
166 	 88 	 295 	 306 	 311 
167 	 88 	 295 	 306 	 311 
168 	 88 	 295 	 306 	 311 
169 	 88 	 298 	 306 	 308 
170 	 88 	 301 	 312 	 299 
171 	 91 	 301 	 313 	 295 
172 	 91 	 301 	 313 	 295 
173 	 91 	 301 	 313 	 295 
174 	 91 	 305 	 314 	 290 
175 	 92 	 313 	 312 	 283 
176 	 92 	 313 	 312 	 283 
177 	 92 	 313 	 312 	 283 
178 	 92 	 313 	 312 	 283 
179 	 92 	 313 	 312 	 283 
180 	 92 	 313 	 312 	 283 
181 	 92 	 313 	 312 	 283 
182 	 92 	 313 	 312 	 283 
183 	 92 	 313 	 312 	 283 
184 	 92 	 313 	 312 	 283 
185 	 92 	 313 	 312 	 283 
186 	 92 	 313 	 312 	 283 
187 	 92 	 313 	 312 	 283 
188 	 92 	 313 	 312 	 283 
189 	 92 	 313 	 312 	 283 
190 	 92 	 313 	 312 	 283 
191 	 92 	 313 	 312 	 283 
192 	 92 	 313 	 312 	 283 
193 	 92 	 313 	 312 	 283 
194 	 92 	 313 	 312 	 283 
195 	 92 	 313 	 312 	 283 
196 	 92 	 313 	 312 	 283 
197 	 92 	 313 	 312 	 283 
198 	 92 	 313 	 312 	 283 
199 	 92 	 313 	 312 	 283 
200 	 92 	 313 	 312 	 283 
201 	 92 	 313 	 313 	 282 
202 	 92 	 315 	 316 	 277 
203 	 92 	 319 	 318 	 271 
204 	 94 	 322 	 315 	 269 
205 	 94 	 322 	 315 	 269 
206 	 94 	 324 	 314 	 268 
207 	 94 	 323 	 315 	 268 
208 	 95 	 323 	 320 	 262 
209 	 95 	 318 	 322 	 265 
210 	 101 	 313 	 330 	 256 
211 	 101 	 313 	 330 	 256 
212 	 101 	 313 	 330 	 256 
213 	 101 	 313 	 330 	 256 
214 	 101 	 313 	 330 	 256 
215 	 101 	 313 	 330 	 256 
216 	 101 	 313 	 330 	 256 
217 	 101 	 314 	 330 	 255 
218 	 101 	 319 	 329 	 251 
219 	 102 	 318 	 329 	 251 
220 	 102 	 319 	 331 	 248 
221 	 102 	 320 	 330 	 248 
222 	 104 	 318 	 330 	 248 
223 	 104 	 318 	 330 	 248 
224 	 104 	 318 	 330 	 248 
225 	 104 	 318 	 330 	 248 
226 	 104 	 318 	 330 	 248 
227 	 104 	 318 	 330 	 248 
228 	 104 	 318 	 330 	 248 
229 	 104 	 318 	 330 	 248 
230 	 104 	 318 	 330 	 248 
231 	 104 	 318 	 330 	 248 
232 	 104 	 318 	 330 	 248 
233 	 104 	 318 	 330 	 248 
234 	 104 	 318 	 330 	 248 
235 	 104 	 318 	 330 	 248 
236 	 104 	 318 	 330 	 248 
237 	 104 	 318 	 330 	 248 
238 	 104 	 318 	 330 	 248 
239 	 104 	 318 	 330 	 248 
240 	 104 	 318 	 330 	 248 
241 	 104 	 318 	 330 	 248 
242 	 104 	 318 	 330 	 248 
243 	 104 	 318 	 330 	 248 
244 	 104 	 318 	 330 	 248 
245 	 104 	 317 	 330 	 249 
246 	 104 	 320 	 331 	 245 
247 	 104 	 321 	 336 	 239 
248 	 105 	 320 	 337 	 238 
249 	 105 	 320 	 337 	 238 
250 	 105 	 320 	 337 	 238 
251 	 105 	 320 	 337 	 238 
252 	 105 	 320 	 337 	 238 
253 	 105 	 320 	 337 	 238 
254 	 105 	 320 	 337 	 238 
255 	 105 	 321 	 337 	 237 
256 	 105 	 323 	 340 	 232 
257 	 109 	 324 	 337 	 230 
258 	 109 	 324 	 337 	 230 
259 	 109 	 324 	 337 	 230 
260 	 109 	 324 	 337 	 230 
261 	 109 	 324 	 337 	 230 
262 	 109 	 324 	 337 	 230 
263 	 109 	 324 	 337 	 230 
264 	 109 	 324 	 337 	 230 
265 	 109 	 324 	 337 	 230 
266 	 109 	 326 	 336 	 229 
267 	 109 	 326 	 339 	 226 
268 	 109 	 327 	 342 	 222 
269 	 110 	 331 	 343 	 216 
270 	 111 	 328 	 340 	 221 
271 	 115 	 327 	 340 	 218 
272 	 115 	 330 	 341 	 214 
273 	 116 	 335 	 344 	 205 
274 	 116 	 335 	 344 	 205 
275 	 116 	 335 	 344 	 205 
276 	 116 	 335 	 344 	 205 
277 	 116 	 335 	 344 	 205 
278 	 116 	 335 	 344 	 205 
279 	 116 	 335 	 344 	 205 
280 	 116 	 335 	 344 	 205 
281 	 116 	 335 	 343 	 206 
282 	 116 	 334 	 344 	 206 
283 	 116 	 334 	 344 	 206 
284 	 121 	 334 	 345 	 200 
285 	 121 	 334 	 345 	 200 
286 	 121 	 334 	 345 	 200 
287 	 121 	 334 	 345 	 200 
288 	 121 	 334 	 345 	 200 
289 	 121 	 334 	 345 	 200 
290 	 121 	 334 	 345 	 200 
291 	 121 	 333 	 345 	 201 
292 	 121 	 335 	 346 	 198 
293 	 121 	 335 	 349 	 195 
294 	 124 	 330 	 348 	 198 
295 	 124 	 333 	 347 	 196 
296 	 126 	 334 	 346 	 194 
297 	 131 	 333 	 340 	 196 
298 	 131 	 333 	 340 	 196 
299 	 131 	 334 	 340 	 195 
300 	 131 	 335 	 341 	 193 
301 	 134 	 335 	 343 	 188 
302 	 134 	 336 	 342 	 188 
303 	 134 	 341 	 343 	 182 
304 	 136 	 345 	 343 	 176 
305 	 136 	 345 	 343 	 176 
306 	 136 	 345 	 343 	 176 
307 	 136 	 345 	 343 	 176 
308 	 136 	 345 	 343 	 176 
309 	 136 	 345 	 343 	 176 
310 	 136 	 345 	 343 	 176 
311 	 136 	 345 	 345 	 174 
312 	 136 	 346 	 345 	 173 
313 	 136 	 350 	 344 	 170 
314 	 137 	 350 	 343 	 170 
315 	 137 	 350 	 343 	 170 
316 	 137 	 350 	 343 	 170 
317 	 137 	 350 	 343 	 170 
318 	 137 	 350 	 343 	 170 
319 	 137 	 350 	 343 	 170 
320 	 137 	 350 	 343 	 170 
321 	 137 	 350 	 343 	 170 
322 	 137 	 350 	 343 	 170 
323 	 137 	 350 	 343 	 170 
324 	 137 	 350 	 343 	 170 
325 	 137 	 350 	 343 	 170 
326 	 137 	 350 	 343 	 170 
327 	 137 	 350 	 343 	 170 
328 	 137 	 350 	 343 	 170 
329 	 137 	 350 	 343 	 170 
330 	 137 	 350 	 343 	 170 
331 	 137 	 350 	 343 	 170 
332 	 137 	 350 	 343 	 170 
333 	 137 	 350 	 343 	 170 
334 	 137 	 350 	 343 	 170 
335 	 137 	 350 	 343 	 170 
336 	 137 	 350 	 343 	 170 
337 	 137 	 350 	 343 	 170 
338 	 137 	 350 	 343 	 170 
339 	 137 	 350 	 343 	 170 
340 	 137 	 350 	 343 	 170 
341 	 137 	 350 	 343 	 170 
342 	 137 	 347 	 345 	 171 
343 	 138 	 347 	 351 	 164 
344 	 138 	 347 	 351 	 164 
345 	 138 	 347 	 351 	 164 
346 	 138 	 347 	 351 	 164 
347 	 138 	 347 	 351 	 164 
348 	 138 	 347 	 351 	 164 
349 	 138 	 347 	 351 	 164 
350 	 138 	 347 	 351 	 164 
351 	 138 	 350 	 352 	 160 
352 	 140 	 352 	 349 	 159 
353 	 140 	 353 	 349 	 158 
354 	 140 	 352 	 352 	 156 
355 	 140 	 356 	 355 	 149 
356 	 143 	 352 	 357 	 148 
357 	 143 	 352 	 357 	 148 
358 	 143 	 352 	 357 	 148 
359 	 143 	 352 	 356 	 149 
360 	 143 	 352 	 356 	 149 
361 	 143 	 350 	 353 	 154 
362 	 144 	 351 	 350 	 155 
363 	 144 	 351 	 350 	 155 
364 	 144 	 351 	 350 	 155 
365 	 144 	 351 	 349 	 156 
366 	 144 	 350 	 353 	 153 
367 	 145 	 347 	 353 	 155 
368 	 146 	 350 	 361 	 143 
369 	 150 	 348 	 363 	 139 
370 	 150 	 348 	 363 	 139 
371 	 150 	 348 	 363 	 139 
372 	 150 	 348 	 363 	 139 
373 	 150 	 348 	 363 	 139 
374 	 150 	 348 	 363 	 139 
375 	 150 	 348 	 363 	 139 
376 	 150 	 348 	 363 	 139 
377 	 150 	 348 	 362 	 140 
378 	 150 	 351 	 364 	 135 
379 	 151 	 353 	 362 	 134 
380 	 151 	 353 	 362 	 134 
381 	 151 	 353 	 362 	 134 
382 	 151 	 354 	 364 	 131 
383 	 151 	 354 	 364 	 131 
384 	 151 	 356 	 362 	 131 
385 	 152 	 353 	 359 	 136 
386 	 152 	 353 	 359 	 136 
387 	 152 	 353 	 359 	 136 
388 	 152 	 353 	 359 	 136 
389 	 152 	 353 	 359 	 136 
390 	 152 	 353 	 359 	 136 
391 	 152 	 353 	 359 	 136 
392 	 152 	 354 	 361 	 133 
393 	 152 	 354 	 362 	 132 
394 	 152 	 356 	 365 	 127 
395 	 153 	 359 	 360 	 128 
396 	 153 	 357 	 361 	 129 
397 	 154 	 355 	 352 	 139 
398 	 154 	 355 	 352 	 139 
399 	 154 	 355 	 352 	 139 
400 	 154 	 355 	 352 	 139 
401 	 154 	 355 	 352 	 139 
402 	 154 	 355 	 352 	 139 
403 	 154 	 355 	 352 	 139 
404 	 154 	 355 	 352 	 139 
405 	 154 	 355 	 352 	 139 
406 	 154 	 355 	 352 	 139 
407 	 154 	 355 	 352 	 139 
408 	 154 	 355 	 352 	 139 
409 	 154 	 355 	 352 	 139 
410 	 154 	 355 	 352 	 139 
411 	 154 	 355 	 352 	 139 
412 	 154 	 355 	 352 	 139 
413 	 154 	 355 	 352 	 139 
414 	 154 	 355 	 352 	 139 
415 	 154 	 355 	 352 	 139 
416 	 154 	 355 	 352 	 139 
417 	 154 	 355 	 352 	 139 
418 	 154 	 355 	 353 	 138 
419 	 154 	 358 	 357 	 131 
420 	 154 	 356 	 354 	 136 
421 	 158 	 357 	 351 	 134 
422 	 158 	 357 	 352 	 133 
423 	 158 	 358 	 351 	 133 
424 	 164 	 353 	 349 	 134 
425 	 164 	 353 	 349 	 134 
426 	 164 	 353 	 349 	 134 
427 	 164 	 353 	 349 	 134 
428 	 164 	 353 	 349 	 134 
429 	 164 	 353 	 349 	 134 
430 	 164 	 353 	 350 	 133 
431 	 164 	 354 	 350 	 132 
432 	 164 	 356 	 353 	 127 
433 	 169 	 349 	 350 	 132 
434 	 169 	 349 	 350 	 132 
435 	 169 	 351 	 352 	 128 
436 	 170 	 354 	 349 	 127 
437 	 170 	 354 	 349 	 127 
438 	 170 	 354 	 349 	 127 
439 	 170 	 354 	 349 	 127 
440 	 170 	 354 	 349 	 127 
441 	 170 	 354 	 349 	 127 
442 	 170 	 354 	 349 	 127 
443 	 170 	 354 	 349 	 127 
444 	 170 	 354 	 349 	 127 
445 	 170 	 354 	 349 	 127 
446 	 170 	 354 	 349 	 127 
447 	 170 	 354 	 349 	 127 
448 	 170 	 354 	 354 	 122 
449 	 170 	 354 	 352 	 124 
450 	 171 	 349 	 354 	 126 
451 	 171 	 351 	 355 	 123 
452 	 173 	 352 	 349 	 126 
453 	 173 	 352 	 349 	 126 
454 	 173 	 352 	 349 	 126 
455 	 173 	 352 	 349 	 126 
456 	 173 	 352 	 349 	 126 
457 	 173 	 352 	 349 	 126 
458 	 173 	 352 	 349 	 126 
459 	 173 	 351 	 350 	 126 
460 	 173 	 341 	 351 	 135 
461 	 175 	 339 	 350 	 136 
462 	 175 	 339 	 350 	 136 
463 	 175 	 339 	 350 	 136 
464 	 175 	 339 	 350 	 136 
465 	 175 	 339 	 350 	 136 
466 	 175 	 339 	 350 	 136 
467 	 175 	 339 	 350 	 136 
468 	 175 	 338 	 350 	 137 
469 	 175 	 340 	 350 	 135 
470 	 176 	 336 	 346 	 142 
471 	 176 	 336 	 346 	 142 
472 	 176 	 336 	 346 	 142 
473 	 176 	 336 	 346 	 142 
474 	 176 	 336 	 346 	 142 
475 	 176 	 336 	 346 	 142 
476 	 176 	 336 	 346 	 142 
477 	 176 	 336 	 346 	 142 
478 	 176 	 339 	 348 	 137 
479 	 176 	 345 	 346 	 133 
480 	 176 	 350 	 350 	 124 
481 	 178 	 348 	 349 	 125 
482 	 178 	 348 	 349 	 125 
483 	 178 	 348 	 349 	 125 
484 	 178 	 348 	 349 	 125 
485 	 178 	 348 	 349 	 125 
486 	 178 	 348 	 349 	 125 
487 	 178 	 348 	 349 	 125 
488 	 178 	 348 	 349 	 125 
489 	 178 	 348 	 349 	 125 
490 	 178 	 348 	 349 	 125 
491 	 178 	 348 	 349 	 125 
492 	 178 	 348 	 349 	 125 
493 	 178 	 348 	 349 	 125 
494 	 178 	 348 	 349 	 125 
495 	 178 	 348 	 349 	 125 
496 	 178 	 348 	 349 	 125 
