200 	 41 	 7910
200 	 44 	 6580
200 	 43 	 7770
200 	 45 	 8400
200 	 42 	 9450
200 	 47 	 7980
200 	 46 	 8190
200 	 48 	 7630
200 	 49 	 8540
200 	 51 	 7700
200 	 50 	 7630
200 	 52 	 8120
200 	 53 	 8470
200 	 56 	 6510
200 	 54 	 8120
200 	 55 	 9170
200 	 57 	 8960
200 	 58 	 7490
200 	 59 	 8050
200 	 60 	 9170
200 	 62 	 7560
200 	 61 	 9380
200 	 63 	 7700
200 	 64 	 7560
200 	 65 	 7840
200 	 67 	 8260
200 	 66 	 9520
200 	 68 	 7140
200 	 69 	 8400
200 	 70 	 8050
200 	 71 	 8120
200 	 72 	 7700
200 	 73 	 7840
200 	 75 	 7070
200 	 74 	 9520
200 	 76 	 8540
200 	 77 	 7980
200 	 78 	 8750
200 	 80 	 8260
200 	 79 	 8750
200 	 81 	 8120
200 	 82 	 8120
200 	 84 	 7700
200 	 83 	 7840
200 	 85 	 8050
200 	 86 	 7420
200 	 88 	 8050
200 	 89 	 7770
200 	 87 	 8820
200 	 90 	 7770
200 	 92 	 7630
200 	 93 	 8330
200 	 91 	 9170
200 	 94 	 7280
200 	 96 	 7700
200 	 95 	 8470
200 	 97 	 8400
200 	 98 	 7630
200 	 100 	 7980
200 	 99 	 7980
300 	 1 	 15045
300 	 3 	 14280
300 	 2 	 15300
300 	 4 	 16405
300 	 5 	 15555
300 	 7 	 13430
300 	 6 	 15640
300 	 8 	 14875
300 	 10 	 15215
300 	 9 	 16490
300 	 11 	 15640
300 	 12 	 15130
300 	 13 	 12920
300 	 14 	 14365
300 	 16 	 13600
300 	 15 	 18700
300 	 17 	 14960
300 	 18 	 14705
300 	 19 	 14875
300 	 21 	 15215
300 	 22 	 13770
300 	 23 	 13430
300 	 20 	 16575
300 	 25 	 13515
300 	 27 	 13345
300 	 24 	 15045
300 	 26 	 15810
300 	 30 	 14110
300 	 29 	 14960
300 	 28 	 16405
300 	 31 	 16745
300 	 32 	 14025
300 	 33 	 14110
300 	 34 	 18105
300 	 35 	 14960
300 	 36 	 15470
300 	 37 	 15980
300 	 38 	 14960
300 	 39 	 14195
300 	 40 	 13260
300 	 41 	 12665
300 	 44 	 12835
300 	 43 	 14620
300 	 42 	 15385
300 	 45 	 14875
300 	 46 	 14365
300 	 48 	 14875
300 	 49 	 14790
300 	 47 	 16915
300 	 50 	 15300
300 	 51 	 13770
300 	 52 	 17425
300 	 53 	 17085
300 	 54 	 15640
300 	 55 	 15385
300 	 56 	 14790
300 	 57 	 14450
300 	 58 	 14790
300 	 59 	 14960
300 	 60 	 14535
300 	 61 	 15470
300 	 63 	 13430
300 	 62 	 18190
300 	 66 	 14280
300 	 65 	 15215
300 	 64 	 17085
300 	 67 	 14790
300 	 68 	 15300
300 	 70 	 15895
300 	 71 	 13855
300 	 69 	 18955
300 	 72 	 15640
300 	 73 	 13855
300 	 75 	 15470
300 	 74 	 15725
300 	 77 	 13345
300 	 76 	 16065
300 	 79 	 13090
300 	 78 	 14535
300 	 80 	 14450
300 	 81 	 15470
300 	 83 	 12920
300 	 82 	 14195
300 	 84 	 14110
300 	 86 	 14025
300 	 87 	 14450
300 	 88 	 13345
300 	 85 	 18105
300 	 92 	 12920
300 	 89 	 16065
300 	 90 	 15640
300 	 91 	 16065
300 	 93 	 14960
300 	 95 	 15300
300 	 94 	 16405
300 	 96 	 14365
300 	 97 	 14960
300 	 98 	 14790
300 	 100 	 14535
300 	 99 	 15555
400 	 2 	 21500
400 	 3 	 22100
400 	 1 	 23400
400 	 4 	 25000
400 	 5 	 21000
400 	 6 	 22200
400 	 8 	 21900
400 	 7 	 25500
400 	 9 	 23400
400 	 10 	 24500
400 	 12 	 21300
400 	 11 	 23300
400 	 13 	 23900
400 	 14 	 22200
400 	 15 	 22400
400 	 16 	 23400
400 	 17 	 23300
400 	 18 	 23500
400 	 20 	 22000
400 	 19 	 26600
400 	 21 	 23300
400 	 22 	 23600
400 	 24 	 21600
400 	 23 	 25400
400 	 25 	 23900
400 	 26 	 23300
400 	 27 	 25500
400 	 28 	 25700
400 	 29 	 23900
400 	 30 	 25000
400 	 32 	 22600
400 	 31 	 25900
400 	 33 	 22500
400 	 34 	 24200
400 	 35 	 22400
400 	 36 	 27200
400 	 37 	 25100
400 	 39 	 21000
400 	 38 	 22700
400 	 42 	 21400
400 	 41 	 22400
400 	 40 	 25900
400 	 43 	 24000
400 	 44 	 22300
400 	 45 	 25000
400 	 46 	 23300
400 	 47 	 23100
400 	 48 	 21700
400 	 50 	 21600
400 	 49 	 24200
400 	 51 	 24400
400 	 52 	 21200
400 	 53 	 21700
400 	 55 	 22500
400 	 54 	 23200
400 	 56 	 26700
400 	 57 	 26200
400 	 58 	 22900
400 	 59 	 23800
400 	 60 	 23800
400 	 61 	 22400
400 	 63 	 20600
400 	 62 	 22700
400 	 64 	 22800
400 	 65 	 22900
400 	 67 	 22700
400 	 66 	 24100
400 	 68 	 22100
400 	 69 	 21600
400 	 70 	 22500
400 	 71 	 22600
400 	 73 	 20400
400 	 72 	 22900
400 	 74 	 23200
400 	 76 	 21700
400 	 77 	 23400
400 	 75 	 29300
400 	 78 	 23700
400 	 79 	 21700
400 	 81 	 21400
400 	 80 	 26100
400 	 82 	 23000
400 	 83 	 23600
400 	 86 	 21600
400 	 84 	 25900
400 	 85 	 23200
400 	 87 	 24000
400 	 89 	 22000
400 	 88 	 23600
400 	 90 	 24200
400 	 92 	 22900
400 	 93 	 22600
400 	 91 	 27300
400 	 94 	 22300
400 	 95 	 22300
400 	 97 	 21900
400 	 98 	 22700
400 	 96 	 23700
400 	 99 	 24600
400 	 100 	 25300
500 	 1 	 31680
500 	 2 	 34870
500 	 4 	 31680
500 	 3 	 33770
500 	 5 	 29370
500 	 6 	 33220
500 	 8 	 29370
500 	 7 	 30140
500 	 9 	 29260
500 	 13 	 26510
500 	 10 	 31020
500 	 11 	 31790
500 	 12 	 32890
500 	 14 	 29700
500 	 15 	 30360
500 	 16 	 29920
500 	 17 	 32890
500 	 18 	 30140
500 	 19 	 29700
500 	 20 	 31460
500 	 21 	 32670
500 	 22 	 31460
500 	 23 	 30360
500 	 24 	 29260
500 	 25 	 34100
500 	 28 	 30910
500 	 27 	 33550
500 	 26 	 34100
500 	 29 	 32340
500 	 30 	 29590
500 	 31 	 32560
500 	 32 	 33990
500 	 33 	 32670
500 	 34 	 33770
500 	 36 	 31240
500 	 35 	 38940
500 	 37 	 33220
500 	 38 	 32560
500 	 39 	 30690
500 	 40 	 32780
500 	 41 	 34100
500 	 42 	 31020
500 	 43 	 37620
500 	 44 	 33880
500 	 45 	 31900
500 	 46 	 34320
500 	 47 	 28930
500 	 48 	 29370
500 	 49 	 30360
500 	 50 	 33330
500 	 51 	 31680
500 	 52 	 30800
500 	 53 	 29700
500 	 54 	 32890
500 	 55 	 31570
500 	 57 	 28050
500 	 56 	 31130
500 	 58 	 29810
500 	 59 	 30140
500 	 61 	 30470
500 	 60 	 31570
500 	 63 	 32340
500 	 64 	 29480
500 	 62 	 33000
500 	 65 	 31570
500 	 68 	 31460
500 	 69 	 28050
500 	 66 	 32120
500 	 67 	 34210
500 	 71 	 29810
500 	 70 	 33000
500 	 72 	 32560
500 	 73 	 33770
500 	 74 	 30140
500 	 76 	 30800
500 	 75 	 32010
500 	 77 	 29040
500 	 78 	 32340
500 	 79 	 32120
500 	 81 	 32560
500 	 80 	 37620
500 	 82 	 33880
500 	 83 	 31020
500 	 84 	 33550
500 	 85 	 30470
500 	 86 	 31020
500 	 87 	 32340
500 	 88 	 28710
500 	 89 	 33880
500 	 90 	 31570
500 	 92 	 32340
500 	 91 	 33330
500 	 93 	 29700
500 	 94 	 32120
500 	 96 	 28270
500 	 95 	 31570
500 	 97 	 33660
500 	 99 	 29810
500 	 98 	 33000
500 	 100 	 32340
600 	 3 	 37920
600 	 1 	 43440
600 	 2 	 43920
600 	 4 	 41520
600 	 5 	 39360
600 	 8 	 40440
600 	 6 	 43200
600 	 7 	 43800
600 	 9 	 42000
600 	 12 	 41160
600 	 10 	 43440
600 	 11 	 43920
600 	 13 	 37560
600 	 16 	 39000
600 	 14 	 42240
600 	 15 	 47280
600 	 17 	 43320
600 	 18 	 38160
600 	 19 	 45480
600 	 20 	 40080
600 	 21 	 41640
600 	 22 	 40440
600 	 23 	 38880
600 	 24 	 40920
600 	 26 	 39720
600 	 25 	 45480
600 	 27 	 41040
600 	 28 	 44160
600 	 30 	 44760
600 	 31 	 40920
600 	 29 	 49200
600 	 32 	 43080
600 	 35 	 40560
600 	 34 	 43440
600 	 33 	 45720
600 	 36 	 42240
600 	 37 	 43080
600 	 39 	 41400
600 	 38 	 43080
600 	 40 	 44400
600 	 42 	 39000
600 	 41 	 43920
600 	 43 	 40920
600 	 44 	 40440
600 	 45 	 40560
600 	 46 	 40560
600 	 47 	 41760
600 	 48 	 44280
600 	 49 	 40560
600 	 51 	 40440
600 	 50 	 42240
600 	 52 	 44040
600 	 53 	 41040
600 	 54 	 38640
600 	 55 	 39360
600 	 56 	 39960
600 	 57 	 42000
600 	 58 	 41520
600 	 59 	 46320
600 	 60 	 38520
600 	 62 	 40320
600 	 61 	 41280
600 	 63 	 36480
600 	 64 	 44760
600 	 66 	 40920
600 	 65 	 41280
600 	 67 	 39840
600 	 68 	 38520
600 	 69 	 40800
600 	 70 	 39720
600 	 71 	 36960
600 	 73 	 42120
600 	 75 	 41880
600 	 74 	 42480
600 	 72 	 45840
600 	 77 	 40080
600 	 78 	 40920
600 	 79 	 42480
600 	 76 	 45120
600 	 80 	 40680
600 	 81 	 40560
600 	 82 	 40440
600 	 83 	 41280
600 	 84 	 39600
600 	 87 	 37440
600 	 86 	 39600
600 	 85 	 42360
600 	 88 	 37560
600 	 89 	 40800
600 	 90 	 41520
600 	 91 	 41160
600 	 92 	 43680
600 	 94 	 38880
600 	 95 	 39240
600 	 93 	 43200
600 	 98 	 39960
600 	 96 	 43200
600 	 99 	 38520
600 	 97 	 42960
600 	 100 	 43320
700 	 2 	 52130
700 	 3 	 52130
700 	 1 	 54210
700 	 7 	 50050
700 	 5 	 52650
700 	 4 	 60060
700 	 6 	 55380
700 	 8 	 50050
700 	 9 	 50830
700 	 11 	 50960
700 	 10 	 58630
700 	 13 	 50180
700 	 12 	 56030
700 	 14 	 52260
700 	 15 	 47190
700 	 16 	 47320
700 	 17 	 50960
700 	 18 	 52780
700 	 19 	 55900
700 	 20 	 50830
700 	 21 	 52520
700 	 23 	 53560
700 	 22 	 57850
700 	 24 	 53820
700 	 25 	 57460
700 	 27 	 53950
700 	 28 	 52260
700 	 26 	 58500
700 	 29 	 52520
700 	 31 	 50180
700 	 30 	 53300
700 	 32 	 52650
700 	 34 	 48490
700 	 33 	 56160
700 	 35 	 51610
700 	 36 	 53300
700 	 37 	 50700
700 	 38 	 47580
700 	 39 	 52130
700 	 40 	 56940
700 	 42 	 54340
700 	 43 	 52000
700 	 41 	 57460
700 	 44 	 50310
700 	 46 	 51480
700 	 45 	 54080
700 	 47 	 57070
700 	 48 	 54340
700 	 49 	 50440
700 	 50 	 51350
700 	 51 	 55380
700 	 52 	 53170
700 	 53 	 49920
700 	 54 	 49400
700 	 55 	 49400
700 	 56 	 53170
700 	 57 	 52000
700 	 58 	 53300
700 	 59 	 58110
700 	 60 	 52910
700 	 61 	 54080
700 	 62 	 51740
700 	 63 	 53560
700 	 64 	 52910
700 	 65 	 50700
700 	 66 	 56550
700 	 67 	 50180
700 	 68 	 50180
700 	 69 	 56940
700 	 70 	 54470
700 	 72 	 52130
700 	 71 	 56420
700 	 73 	 54210
700 	 74 	 53690
700 	 76 	 46670
700 	 75 	 50570
700 	 77 	 49530
700 	 78 	 50180
700 	 79 	 52260
700 	 80 	 57980
700 	 81 	 53170
700 	 83 	 50180
700 	 82 	 56160
700 	 84 	 53820
700 	 85 	 51610
700 	 87 	 51090
700 	 86 	 52390
700 	 88 	 55120
700 	 89 	 53690
700 	 90 	 52390
700 	 91 	 52000
700 	 92 	 50310
700 	 93 	 49920
700 	 94 	 51350
700 	 95 	 51610
700 	 97 	 52000
700 	 96 	 60710
700 	 98 	 53430
700 	 99 	 51610
700 	 100 	 56940
800 	 3 	 64260
800 	 2 	 65660
800 	 1 	 67620
800 	 4 	 63700
800 	 6 	 61460
800 	 5 	 62860
800 	 7 	 71260
800 	 8 	 64260
800 	 9 	 58800
800 	 10 	 63560
800 	 11 	 60060
800 	 12 	 64960
800 	 13 	 67200
800 	 14 	 63140
800 	 15 	 64820
800 	 16 	 62720
800 	 18 	 64400
800 	 17 	 67620
800 	 19 	 61320
800 	 20 	 61740
800 	 21 	 64400
800 	 23 	 65520
800 	 22 	 66220
800 	 24 	 61880
800 	 25 	 58800
800 	 26 	 62300
800 	 27 	 70420
800 	 28 	 64260
800 	 29 	 60760
800 	 30 	 63000
800 	 31 	 63280
800 	 32 	 64540
800 	 33 	 62300
800 	 34 	 60760
800 	 37 	 61180
800 	 36 	 63140
800 	 35 	 67620
800 	 38 	 65380
800 	 39 	 61460
800 	 40 	 62440
800 	 41 	 69300
800 	 42 	 58940
800 	 44 	 64260
800 	 43 	 67060
800 	 46 	 57540
800 	 45 	 66080
800 	 49 	 57680
800 	 47 	 66080
800 	 48 	 66080
800 	 50 	 66360
800 	 51 	 59360
800 	 52 	 61600
800 	 53 	 61040
800 	 54 	 68600
800 	 56 	 58240
800 	 55 	 64540
800 	 57 	 62300
800 	 59 	 61180
800 	 58 	 65240
800 	 60 	 67060
800 	 61 	 64820
800 	 63 	 60620
800 	 62 	 64680
800 	 64 	 61880
800 	 65 	 63000
800 	 66 	 63980
800 	 67 	 62720
800 	 68 	 63140
800 	 69 	 68180
800 	 70 	 68600
800 	 71 	 65800
800 	 72 	 65660
800 	 73 	 61460
800 	 75 	 62720
800 	 74 	 66220
800 	 76 	 66220
800 	 77 	 65940
800 	 78 	 57960
800 	 80 	 62580
800 	 81 	 62160
800 	 79 	 72520
800 	 82 	 78540
800 	 84 	 63140
800 	 85 	 62160
800 	 83 	 68740
800 	 87 	 62580
800 	 88 	 64960
800 	 86 	 64540
800 	 89 	 63980
800 	 91 	 59640
800 	 90 	 61880
800 	 92 	 61880
800 	 93 	 64680
800 	 94 	 60620
800 	 95 	 60480
800 	 96 	 65380
800 	 97 	 67340
800 	 98 	 58380
800 	 99 	 58100
800 	 100 	 64400
900 	 1 	 78600
900 	 2 	 77400
900 	 3 	 77550
900 	 4 	 83850
900 	 6 	 73200
900 	 5 	 83550
900 	 7 	 75600
900 	 8 	 80850
900 	 9 	 78450
900 	 10 	 78750
900 	 11 	 82200
900 	 12 	 75450
900 	 14 	 73500
900 	 15 	 73050
900 	 13 	 85650
900 	 16 	 78750
900 	 18 	 71400
900 	 17 	 82350
900 	 19 	 77100
900 	 21 	 73200
900 	 20 	 83400
900 	 23 	 75750
900 	 22 	 81600
900 	 24 	 82500
900 	 25 	 81300
900 	 26 	 68100
900 	 27 	 76650
900 	 30 	 78900
900 	 29 	 80550
900 	 28 	 82650
900 	 31 	 72450
900 	 32 	 76350
900 	 34 	 76500
900 	 33 	 77850
900 	 35 	 81750
900 	 36 	 74100
900 	 37 	 77700
900 	 38 	 83250
900 	 39 	 76500
900 	 40 	 75300
900 	 41 	 70650
900 	 43 	 78150
900 	 42 	 80400
900 	 44 	 76200
900 	 45 	 80400
900 	 46 	 75000
900 	 47 	 76500
900 	 48 	 76650
900 	 49 	 77100
900 	 50 	 81000
900 	 51 	 82650
900 	 53 	 73650
900 	 52 	 81300
900 	 54 	 78450
900 	 55 	 75150
900 	 56 	 76350
900 	 57 	 81450
900 	 58 	 76500
900 	 59 	 79050
900 	 60 	 78300
900 	 61 	 79350
900 	 63 	 79200
900 	 62 	 80100
900 	 64 	 72600
900 	 65 	 77550
900 	 67 	 76500
900 	 66 	 78900
900 	 68 	 73950
900 	 69 	 78000
900 	 70 	 70650
900 	 71 	 77550
900 	 72 	 76950
900 	 73 	 74850
900 	 74 	 79500
900 	 75 	 74850
900 	 76 	 76950
900 	 77 	 79650
900 	 78 	 79050
900 	 79 	 78150
900 	 80 	 78000
900 	 81 	 74400
900 	 82 	 78150
900 	 83 	 81900
900 	 84 	 76650
900 	 85 	 73500
900 	 86 	 71100
900 	 88 	 77550
900 	 89 	 75750
900 	 87 	 85800
900 	 90 	 73500
900 	 91 	 81450
900 	 92 	 75750
900 	 93 	 81600
900 	 94 	 82950
900 	 95 	 80550
900 	 96 	 80550
900 	 97 	 76950
900 	 98 	 68250
900 	 99 	 71850
900 	 100 	 76350
1000 	 1 	 88350
1000 	 2 	 95480
1000 	 3 	 88815
1000 	 4 	 90985
1000 	 5 	 87730
1000 	 6 	 85560
1000 	 8 	 85095
1000 	 7 	 92535
1000 	 9 	 88815
1000 	 10 	 90830
1000 	 11 	 88505
1000 	 12 	 90055
1000 	 13 	 86180
1000 	 14 	 97960
1000 	 15 	 89435
1000 	 16 	 93620
1000 	 17 	 92845
1000 	 18 	 87885
1000 	 20 	 82150
1000 	 19 	 90985
1000 	 21 	 83080
1000 	 22 	 87730
1000 	 24 	 85095
1000 	 23 	 89590
1000 	 25 	 92690
1000 	 26 	 86645
1000 	 27 	 90520
1000 	 29 	 88505
1000 	 28 	 97185
1000 	 30 	 86335
1000 	 31 	 81220
1000 	 32 	 86955
1000 	 33 	 94240
1000 	 34 	 88660
1000 	 35 	 84940
1000 	 36 	 85095
1000 	 38 	 81220
1000 	 37 	 87265
1000 	 39 	 86800
1000 	 40 	 86180
1000 	 42 	 88505
1000 	 41 	 89590
1000 	 43 	 88040
1000 	 44 	 88970
1000 	 45 	 86025
1000 	 46 	 87730
1000 	 47 	 89745
1000 	 48 	 91140
1000 	 50 	 88505
1000 	 49 	 104160
1000 	 51 	 90210
1000 	 52 	 83235
1000 	 53 	 86180
1000 	 56 	 87265
1000 	 55 	 90985
1000 	 54 	 95015
1000 	 57 	 97805
1000 	 59 	 84940
1000 	 58 	 89745
1000 	 60 	 89280
1000 	 61 	 89435
1000 	 63 	 87885
1000 	 62 	 95790
1000 	 64 	 99665
1000 	 65 	 94240
1000 	 67 	 95170
1000 	 66 	 97340
1000 	 68 	 90985
1000 	 69 	 89590
1000 	 71 	 87110
1000 	 72 	 81375
1000 	 70 	 90675
1000 	 73 	 91760
1000 	 76 	 85405
1000 	 75 	 93310
1000 	 74 	 95170
1000 	 78 	 89590
1000 	 77 	 93775
1000 	 79 	 88815
1000 	 80 	 86490
1000 	 81 	 86025
1000 	 82 	 92380
1000 	 84 	 86645
1000 	 83 	 89745
1000 	 85 	 85560
1000 	 87 	 89590
1000 	 88 	 88815
1000 	 86 	 92225
1000 	 89 	 86955
1000 	 91 	 88350
1000 	 92 	 88505
1000 	 90 	 90830
1000 	 93 	 87265
1000 	 94 	 88970
1000 	 95 	 85250
1000 	 96 	 93000
1000 	 97 	 94395
1000 	 98 	 89435
1000 	 99 	 90985
1000 	 100 	 86335
