0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
